payment_id,Business Partner,Account Number,Memo Line,Amount,Currency,Posting Date
10934,SF Enterprises,AU14FSGP75413836101729,PAY INV100000000009810 1125405958,52410.79,AUD,20210926
10935,SF Enterprises,AU14FSGP75413836101729,PAY INV10000000000980 25405958,38074.49999999999,AUD,20210925
10936,Bertolini & Figli S.p.A.,JP04BQPW06234142267270,RECEIPT  INV100000000022247,9358301.99,JPY,20221015
10937,Bertolini & Figli S.p.A.,JP04BQPW06234142267270,RECEIPT 4599510506 ,14734704.169999998,JPY,20221019
10938,AeroMax Manufacturing,SE09HDFT79653963769778,receipt number 6762003 698 INV10 0000000014278,698668.53,SEK,20080925
10939,LPT ENERGY,IE81NFGS32338919992498, INV10000000006670,470318.26,EUR,20001010
10940,H&Co. Enterprises,ES95HFKV50917403914231,ORDER OF  3273954415,139773.8,EUR,20021004
10941,Shoreline Property Group,PA93QJXH90039892057264, INV100000000004845 REFERENCE trzb,502111.09,USD,20101004
10942,Ferrari & Figli SRL,SV41OAYF71955705708972,ORDER OF  INV100000000021723,96006.93,USD,20011006
10943,IET SOLUTIONS,ES20WSWB76296960053374,PAY  7993430810,21857.760000000002,EUR,20231002
10944,Liu & Chao Engineering,NO83KQHA30401614802459,RECEIPT 737887120 INV1000000000204,1314480.05,NOK,20131014
10945,Rossi & Figli Costruzioni,SV38XHWS88142304184916,ORDER OF 7811 157033 V100000000010730,95619.01999999999,USD,20030929
10946,Hassan & Co. Ltd.,ES21DMQH18438233280127,ORDER OF INV010000000017631 923 5182686,36756.12,EUR,20130925
10947,Vulcan Heavy Industries,EC96HOBH95227782115933, 10023990 INV100000000023136,217203.78,USD,20001018
10948,Nexus Financial Services,PA68LDWF41360649112653,receipt number  INV100000000024484 REFERENCE petk5v5,127321.84,USD,20160930
10949,Nexus Financial Services,PA68LDWF41360649112653,receipt number 1820814865  REFERENCE zoqaznwpw,60344.39,USD,20161003
10950,Nexus Financial Services,PA68LDWF41360649112653,receipt number  INV100000000024484 REFERENCE 7csgnxzyaggp5,21563.820000000007,USD,20161019
10951,Rossi Family Ventures,CH46PHAY07690573560802,0320446 838 INV010000000014282,52284.67,CHF,20180929
10952,RH Services,EC70IUTA50525270767302,receipt number 99624341 NV100000000022695 nqy9o062xib8ed0,300751.15,USD,20221010
10953,Lumen Power Technologies,IE81NFGS32338919992498,ref 0: 1046915367 | ref 1: 3669830420 | ref 2: 1104062776 | ref 3: 2880991622 | ref 4: 2624228731 | ref 5: 0521347981 ,695344.29,EUR,20051004
10954,Ramirez & Hijos Servicios,EC82DAEC93383522385495,receipt number 7120359574  tuunfnjckr,59088.36,USD,20010922
10955,Rossi & Figli Costruzioni,SV38XHWS88142304184916,ORDER OF 0616510036 ,294366.54,USD,20211009
10956,IET SOLUTIONS,ES16SDAB54624906806868,PAY INV100000000033293 68729973859,194058.77,EUR,20210929
10957,ACS HOSPITALITY,EC65DGAR74950078797614,RECEIPT INV100000000009589 6662025695,124769.77,USD,20191021
10958,F&F Ventures,SV67KTBS30037287968797,ORDER OF 903857625 ,163410.41,USD,20081014
10959,GXS TECH,JP23AAOZ43884105635802,payment INV100000000055650  c7vf9iar2jqq,9028798.79,JPY,20111003
10960,GXS TECH,JP23AAOZ43884105635802,payment INV100000000055650  f3ox0,8931301.16,JPY,20111012
10961,OF Trading,ZW97JTDO82348480752347,receipt number REF 0: 566872460REF 1: 484096873REF 2: 12019017263REF 3: 571453 1114  REF 0skix356dw464c,443505.91000000003,USD,20090922
10962,Ferrari & Figli SRL,SV41OAYF71955705708972,ORDER OF 7283617279 INV100000000013 930,432168.59,USD,20051018
10963,Liu & Chao Engineering,NO67KUKR75990558614961,RECEIPT 616714846 INV100000000011283,1217110.4700000002,NOK,20031018
10964,Liu & Chao Engineering,NO67KUKR75990558614961,RECEIPT 6176148462 ,44369.55,NOK,20031012
10965,CEM PLANNERS,SV84DXDX31456639442288,receipt number IN V100000000008932 070578824 REF d86,287145.35000000003,USD,20111018
10966,Nexus Financial Services,PA09PJVM46986363192179,receipt number 29903931592  REFERENCE z4kllx35nuo3yt,115909.4,USD,20081009
10967,PL Innovations,IT69XBSD04498910535216,ORDER OF - 149062509 4 - 637840426 - 5133031419 ,311597.95,EUR,20081011
10968,AMX INDUSTRIES,SE68LCKC51835489607558,receipt number - 1993280656- 0134809522 ,1557774.19,SEK,20071010
10969,TNE RESOURCES,KR69MWND72849777139761,PAY  2688234841,428188744.35,KRW,20011017
10970,GXS TECH,JP19TNWK68759581163124,payment INV100000000002341  y7f0hm2f,8289022.54,JPY,20161014
10971,GXS TECH,JP19TNWK68759581163124,payment INV100000000002341 5930653648 3b172s,6675344.319999999,JPY,20161010
10972,Blue Horizon Travel Ltd,JP11NJUW09521234007518, 7694146352,25822639.78,JPY,20071001
10973,Blue Horizon Travel Ltd,JP11NJUW09521234007518, 7694146352,7595649.48,JPY,20070923
10974,BF Holdings,JP04BQPW06234142267270,RECEIPT 96481754471 IVN100000000003926,19160766.02,JPY,20240928
10975,GXS TECH,JP23AAOZ43884105635802,payment INV100000000015385  q0xup8,14203797.43,JPY,20201018
10976,Bertolini & Co. SRL,JP55COGP21284347642066, NO 0: 1156840221NO 1: 5966076454,58967963.3,JPY,20131009
10977,IS Engineering Group,EC07QGSB23709829413003,PAY NIV100000000004246 4707830366 884b28wj7,4417.8,USD,20061029
10978,IS Engineering Group,EC07QGSB23709829413003,PAY NV100000000004246 770830366 hp059127,73478.32,USD,20061008
10979,Kim & Choi Electronics,FR30KSSC94928415856154,ORDER OF 4786129964 INV1050000000010668 4pp,110455.98,EUR,20131003
10980,Vulcan Heavy Industries,EC46SLCU14727463738896,5111067527 100003447 ,94374.86,USD,20231002
10981,Tanaka Corp.,ZW28TTSS20204212538805,#RECEIPT: no 0: 1905 752598 no 1: 68065074909 no 2: 97024175065 no 3: 083091384 ,380936.55,USD,20011101
10982,Bianchi & Figli SRL,IE58CIFI02706989166726,RECEIPT - 7885916524- 8734270872- 6966431938 ,554520.31,EUR,20241022
10983,Tanaka Corp.,ZW92VHPS86324166930032,#RECEIPT: 454679780 ,59694.270000000004,USD,20161015
10984,Tanaka Corp.,ZW92VHPS86324166930032,#RECEIPT: 43554679780 INV100000000023606,88164.51999999999,USD,20161015
10985,IS Engineering Group,EC86PWTQ21090281441629,PAY  NO 0: 58189386 & NO 1: 6278105358 & NO 2: 065066896 d8uodmo4sg,735482.1099999999,USD,20201016
10986,CEM PLANNERS,SV84DXDX31456639442288,receipt number  + 4849719661 & + 3181766145 & + 0119819183 & + 8776329401 REF sk34,441433.13,USD,20131021
10987,Dubois & Co. S.A.R.L.,ZW36YWNE17469290674294,1806385375 1000001533 I4NV100000000011689 NUM eeib,80030.3,USD,20211003
10988,Rossi & Figli S.p.A.,CH63NCZR79469934122522, NIV100000000013969,60247.21,CHF,20161012
10989,LC Engineering,NO67KUKR75990558614961,RECEIPT 6469726460 ,367914.85,NOK,20021005
10990,H&Co. Enterprises,ES59ELRM97269635982830,ORDER OF INV10000000002017 ,125535.73,EUR,20040930
10991,Santos Trading Co.,DE12ZGPZ32978096835652,RECEIPT  + 1065930852 + 4785167755 + 7415656544 + 8427629398 + 1023444059 + 3550415867,941955.8099999999,EUR,20130926
10992,Rossi Family Ventures,CH60WYQF12137990692904,1435016399 INV10000000 0039730,28461.94,CHF,20111016
10993,Kim & Choi Electronics,FR90VMJD61142441117749,ORDER OF  INV100000000031400 uufi406wt0q1p,45129.77,EUR,20181006
10994,RF Solutions,EU39QKFV96686500836193,RECEIPT  INV100000000020881,33422.799999999996,EUR,20171016
10995,RF Solutions,EU39QKFV96686500836193,RECEIPT 6901326576 ,42305.82000000001,EUR,20170923
10996,Rossi & Figli Costruzioni,SV38XHWS88142304184916,"ORDER OF + 0217473418, + 8764206970, + 5425892696 ",675221.2200000001,USD,20031006
10997,Ramirez & Hijos Servicios,EC71POCP43339649040193,receipt number  INV100000000010142 ke3fspbvvwja,64863.0,USD,20041004
10998,Ramirez & Hijos Servicios,EC71POCP43339649040193,receipt number  INV100000000010142 ivmj33hi,301747.96,USD,20040924
10999,Santos & Filhos Comércio,DE12ZGPZ32978096835652,RECEIPT  4 219733815,27335.23,EUR,20071001
11000,Santos & Filhos Comércio,DE12ZGPZ32978096835652,RECEIPT INV100000000053346 42197 33815,77995.3,EUR,20070925
11001,Ivanov & Sons Engineering,EC07QGSB23709829413003,PAY INV100000000022767  ddsv09ct,52497.6,USD,20151008
11002,RF Solutions,EU41FZOF38728111712090,"RECEIPT REF 0: 7849957813, REF 1: 4965302480, REF 2: 4316411837 ",370495.38,EUR,20031003
11003,RFC_88990,SV38XHWS88142304184916,ORDER OF 24024565509 IN8V100000000010371,193489.3,USD,20010923
11004,RFC_88990,SV38XHWS88142304184916,ORDER OF 240245650 INV10000000000371,109114.43000000001,USD,20011013
11005,LC Engineering,NO67KUKR75990558614961,RECEIPT 2737 274131 INV1000000300016195,1072713.52,NOK,20111017
11006,Dubois Holdings,ZW36YWNE17469290674294,0051254414 100000000002318 INV1000600000000046 NUM 7pyj,309791.79000000004,USD,20230929
11007,Galaxy IT Services,JP55URXX19922438559959,payment  4976956638 2qzzfj89lvlu2v,21723881.94,JPY,20161013
11008,Nakamura Corp.,IE96HMFG05609084516214,1956944820 ,130902.28,EUR,20121014
11009,Nakamura Corp.,IE96HMFG05609084516214,11959644820 ,192883.76,EUR,20120930
11010,Nakamura Corp.,IE96HMFG05609084516214,1959 644820 ,217691.51,EUR,20120927
11011,CEM PLANNERS,SV12OVQE34825959716219,receipt number INV1000000010018895 17770507372 REF biqdma4vgqx,227524.64,USD,20101016
11012,Ramirez & Hijos Consultoría,EC45BJUL50595414411480,receipt number  0642441082,113327.92,USD,20230928
11013,Ramirez & Hijos Consultoría,EC45BJUL50595414411480,receipt number INV100000000038530 ,103591.3,USD,20231008
11014,DF Solutions,IE84PFGD56213172748980,ORDER OF INV10000000020913 10000011389 6171979401,941.9,EUR,20061021
11015,DF Solutions,IE84PFGD56213172748980,ORDER OF 9INV100000000020913 1000000003615 6179179410,198260.51,EUR,20061006
11016,Oliveira & Filhos Comércio,ZW30MKYS71348985512459,receipt number 655139860 INV10000000010315 REF jv80,28388.89,USD,20041017
11017,Oliveira & Filhos Comércio,ZW30MKYS71348985512459,receipt number 6551398660 INV10000000010315 REF xhg13qf,61404.92999999999,USD,20041003
11018,Zhang & Co. Limited,US49NYRG26232164607062,receipt number  8633559175,160584.49,USD,20131011
11019,Patel & Sons Pvt. Ltd.,SV54HXEA79381774413232,RECEIPT INV100000000019525 ,123520.43,USD,20061003
11020,Kim & Choi Electronics,FR30KSSC94928415856154,ORDER OF 2339552311  g9p,64904.55,EUR,20210929
11021,Rossi & Figli S.p.A.,CH63NCZR79469934122522,+ 4818 930335 + 32437584 22 ,184790.0,CHF,20180924
11022,Zhang & Co. Limited,US49NYRG26232164607062,receipt number  412191791,145962.30000000002,USD,20140930
11023,Renault & Fils SARL,EU18RYCW61299356573754,RECEIPT 98356263347 INV100000000100981,238741.29,EUR,20201014
11024,Lumen Power Technologies,IE81NFGS32338919992498, INV100000000006165,296742.14,EUR,20111003
11025,Bertolini & Figli S.p.A.,JP04BQPW06234142267270,RECEIPT  INV100000000006838,10992303.45,JPY,20071014
11026,Rossi & Figli S.p.A.,CH60WYQF12137990692904,3892318998 INV10000000003078,34945.6,CHF,20231016
11027,Galaxy IT Services,JP55URXX19922438559959,payment  1505826196 53a,6509156.37,JPY,20071014
11028,Galaxy IT Services,JP55URXX19922438559959,payment  1505826196 9ky2m5srdzrx,2311469.55,JPY,20071010
11029,GXS TECH,JP23AAOZ43884105635802,payment  + 40 83094969 & + 868 9210154 & + 8766654762 i3cghv7535pl,78182447.19,JPY,20071008
11030,OF Trading,ZW95DMTM45636270440856,receipt number REF 0: 6436981159REF 1: 4435434924REF 2: 7521907141REF 3: 5237305207  REF l5eitlx,565567.72,USD,20150927
11031,KL Technologies,US07VGMG69140207635056,INV100000000028331 1000000324 ,123905.51000000001,USD,20110925
11032,OpalStone Mining Inc.,ES77ESLR19861846508142,receipt number INV100000000014522 100021730 ,231822.01,EUR,20151007
11033,Santos Trading Co.,DE12ZGPZ32978096835652,RECEIPT INV1000 00000048585 ,195168.27,EUR,20051013
11034,Kim & Lee Technologies,US07VGMG69140207635056, 1314 6765793705,24694.059999999998,USD,20040929
11035,H&S Enterprises,ES92SDAP43749596766651,4 725332451 1000009244 INV10000000016740,34420.99,EUR,20181020
11036,Ramirez & Hijos Consultoría,EC45BJUL50595414411480,receipt number  REF 0: 9089045995 & REF 1: 3840065956 & REF 2: 2954074792 & REF 3: 1578652172 & REF 4: 9652311040 & REF 5: 0023368027,767418.2000000001,USD,20160926
11037,Z&S Enterprises,EU34KQOD56256736268420,payment  INV100000000205911 REFERENCE hveej38i4t,133369.57,EUR,20151015
11038,ACS HOSPITALITY,EC22BZGP90168289034266,RECEIPT INV1000 00000024787 635694393,296212.43,USD,20191002
11039,ACS HOSPITALITY,EC22BZGP90168289034266,RECEIPT INV10000000024787 063594393,17203.050000000025,USD,20191012
11040,Rossi & Figli S.p.A.,CH63NCZR79469934122522, INV100000000033578,136235.93,CHF,20041011
11041,NFS ADVISORS,PA57EITK85774453544950,receipt number 2583624123  REFERENCE 6i9cn9w6hkmazp,161577.33000000002,USD,20211009
11042,BF Holdings,JP94HCND63476630811658,RECEIPT 86863217944 ,22135955.25,JPY,20181016
11043,PL Innovations,IT69XBSD04498910535216,ORDER OF 8962141594 INV 100000000003198,47369.1,EUR,20121009
11044,Vulcan Heavy Industries,EC96HOBH95227782115933, 100000000005862 IN1V100000000014867,223816.16,USD,20131028
11045,Infinity Edge Technologies,ES77ZRIA44436136274569,PAY INV10000000000308 9 ,215515.12,EUR,20220927
11046,RF Solutions,EU96AZBL14840499157221,RECEIPT 967558335 INV10000000009739,115948.74,EUR,20120921
11047,Oliveira & Filhos Comércio,ZW97JTDO82348480752347,receipt number REF 0: 8382645829REF 1: 5195182281REF 2: 1483746600REF 3: 3146486754  REF yoiy4px9na6gozo,558579.5900000001,USD,20081021
11048,OpalStone Mining Inc.,ES20CMTE44658450515327,receipt number INV100000000032530 1000000026626 ,64207.49,EUR,20001007
11049,Santos & Filhos Comércio,DE80EVCP03273345215817,RECEIPT  1945385942,328093.58,EUR,20001002
11050,Schmidt & Partners AG,KR28BVOX73302140824849,receipt number INV100000000009004 ,435570256.08,KRW,20201008
11051,Patel & Sons Pvt. Ltd.,SV54HXEA79381774413232,RECEIPT  3771761208,21103.01,USD,20221003
11052,Patel & Sons Pvt. Ltd.,SV54HXEA79381774413232,RECEIPT  3771761208,18920.33,USD,20221015
11053,Patel & Sons Pvt. Ltd.,SV54HXEA79381774413232,RECEIPT INV100000000036062 ,169820.78,USD,20221005
11054,Kim & Lee Technologies,US07VGMG69140207635056,INV100000000001253 100000000009357 ,18819.31,USD,20031021
11055,Kim & Lee Technologies,US07VGMG69140207635056,INV100000000001253 19415 3112141415,70081.72,USD,20030930
11056,DF Solutions,IE84PFGD56213172748980,ORDER OF  100000019520 467135291,26038.24,EUR,20211011
11057,Liu & Chao Engineering,NO67KUKR75990558614961,RECEIPT NO 0: 1708357742NO 1: 2288657905NO 2: 5212958301 ,6150882.03,NOK,20090922
11058,Ramirez & Hijos Consultoría,EC36JHZD22895566926999,receipt number  9865223262,160151.36000000002,USD,20030928
11059,Global Solutions Ltd,NZ81PSLN50784663347230,RECEIPT INV1000000000281091 93251 55219,424631.08,NZD,20081005
11060,ZC_Ltd_11212,US49NYRG26232164607062,receipt number INV100000000007308 22415109980,13.28,USD,20131007
11061,ZC_Ltd_11212,US49NYRG26232164607062,receipt number NV100000000007308 2241 510980,64547.89,USD,20131014
11062,Apollo Catering Services,EC65DGAR74950078797614,RECEIPT INV1000 00000016554 3962191827,140068.83,USD,20220926
11063,SF Enterprises,AU97ZBMB38756221380797,PAY INV100000000006752 013159342,116761.65000000001,AUD,20101007
11064,SF Enterprises,AU97ZBMB38756221380797,"PAY  5954147554, 1772017482, 7210307555, 1994218805, 3386991583, 4302259931, 4315924212",1450468.53,AUD,20071028
11065,Tanaka & Co. 株式会社,ZW28TTSS20204212538805,#RECEIPT: no 0: 0704656779 no 1: 3925046971 no 2: 0072209913 ,584484.39,USD,20240922
11066,Kim & Lee Technologies,US78QMZQ98005519667632,INV100000000016451 129446 ,211946.21,USD,20021005
11067,Patel & Co. Pvt. Ltd.,ZW76GAMT92974160785191,RECEIPT 480955912 1000000028278  NUM kj5,157692.4,USD,20211008
11068,Red Maple Ventures,US77ISES92996107819674,"payment ref 0: 3535760293, ref 1: 8902930555 ",209960.83000000002,USD,20071013
11069,Crimson Event Management,SV12ZDEP94969458009763,receipt number INV1000000000199516 5633084901 REF tgpsmkhl2w,52491.52,USD,20131008
11070,Shoreline Property Group,PA04ULMP25623811229020,229661158 INV10000000001632 REFERENCE a0qrfciokd5patd,227772.90000000002,USD,20091017
11071,Aurora Digital Labs,US09PLGE73990339042167,no 0: 2946184301 | no 1: 6958244031 | no 2: 1048739254 | no 3: 0984331001 ,566724.88,USD,20100929
11072,BF Ventures,IE78FEXW60444394203790,RECEIPT  INV100000000054257,24897.13,EUR,20130928
11073,BF Ventures,IE78FEXW60444394203790,RECEIPT  INV1000000000526457,71734.43,EUR,20131013
11074,BF Ventures,IE78FEXW60444394203790,RECEIPT  INV10000000052457,61142.01999999999,EUR,20131006
11075,Galaxy IT Services,JP55URXX19922438559959,payment  4529947604 2p7g,14566872.43,JPY,20021002
11076,Galaxy IT Services,JP55URXX19922438559959,payment  4529947604 gwd2p2k9qgj,14001098.95,JPY,20021020
11077,Liu & Chao Engineering,NO69NROB02652184475331,RECEIPT NO 0: 6722296680NO 1: 8287077722NO 2: 3718129917NO 3: 2428359880 ,6100617.09,NOK,20170930
11078,OF Trading,ZW95DMTM45636270440856,receipt number  INV1000000006012119 REF 62wmicno,198238.93,USD,20021010
11079,Dubois & Frères SARL,ZW27IZUX97571132337325,receipt number INV100000000009393 ,269789.9,USD,20101011
11080,Bertolini & Figli S.p.A.,JP04BQPW06234142267270,RECEIPT 273194211 ,12630675.99,JPY,20181014
11081,Tanaka & Co. 株式会社,ZW28TTSS20204212538805,#RECEIPT: no 0: 2722360981 no 1: 0889489681 ,534504.26,USD,20061002
11082,Red Maple Ventures,US72PKFU92746836124279,payment  INV10000000000334,253646.77,USD,20141019
11083,Santos & Filho Lda.,AU14FSGP75413836101729,PAY INV100000000003593 ,291410.82,AUD,20021016
11084,BF Ventures,IE78FEXW60444394203790,RECEIPT 33085576016 NV100000000008151,229828.1,EUR,20061015
11085,PL Innovations,IT92MAHH46391973807795,ORDER OF - 0800573904 - 8308236360 - 4910872546 - 7762683447 ,730617.05,EUR,20241001
11086,KL Technologies,US07VGMG69140207635056,INV010000000024242 100000000000223 503893534,136759.93,USD,20231007
11087,Santos & Filho Lda.,AU14FSGP75413836101729,"PAY  1755353569, 3921471350, 7625986004, 3990029853",887580.96,AUD,20101004
11088,Zhao & Sons Ltd.,EU21QINT89660374269417,payment  INV100000000024287 REFERENCE 1avic9orb56,68290.89,EUR,20150923
11089,Global Solutions Ltd,NZ29LIZK29007033770641,RECEIPT  4750183035,241635.75,NZD,20191011
11090,Patel & Sons Pvt. Ltd.,SV68CHTX17930433876614,RECEIPT  REF 0: 4344170120REF 1: 9279163186REF 2: 0439723375,528526.71,USD,20141002
11091,RFC_88990,SV38XHWS88142304184916,ORDER OF 166986717 INV10000000001212,342018.6,USD,20161014
11092,Ivanov & Partners Ltd.,SV19KKUN36138602803468,ORDER OF 61534747097 INV10000 0000011102,59003.4,USD,20151018
11093,Kim & Lee Technologies,US53GHZR45112000591922, 1949 ref 0: 9581943408 & ref 1: 6444876940,490732.68,USD,20001007
11094,P&S Enterprises,SV64MZKB19503634400845,RECEIPT INV10000000002 6298 266988088,115077.37,USD,20081007
11095,Patel & Co. Pvt. Ltd.,ZW76GAMT92974160785191,RECEIPT NO 0: 0837105045 & NO 1: 4512604558 & NO 2: 8619311343 102329  NUM 9wz3v,453556.48,USD,20191011
11096,DF Holdings,ZW27IZUX97571132337325,receipt number  ref 0: 08256847444 & ref 1: 212019324 & ref 2: 64288835916 & ref 3: 246826510,448495.02,USD,20041004
11097,Aurora Digital Labs,US30QLXI48317160457318, INV100000000015922,242815.25,USD,20051010
11098,P&S Enterprises,SV68CHTX17930433876614,RECEIPT  104230152,372467.51,USD,20201017
11099,RMV CAPITAL,US53OLRF02243703613897,payment 406848 9731 INV1000000600015675,245043.47999999998,USD,20011005
11100,ADL TECH,US30QLXI48317160457318,055117667 INV100000000014038,298224.41,USD,20061002
11101,RFC_88990,SV38XHWS88142304184916,ORDER OF 6826334967 INV10000000002592,143880.14,USD,20180926
11102,LC Engineering,NO69NROB02652184475331,RECEIPT  INV1000000 00012821,2397417.78,NOK,20010921
11103,BF Holdings,JP04BQPW06234142267270,RECEIPT 88377312653 NV100000000019701,7276920.27,JPY,20151008
11104,LPT ENERGY,IE81NFGS32338919992498,ref 0: 37735363254 | ref 1: 844438352 | ref 2: 539996719 | ref 3: 714798 3428 ,688389.49,EUR,20220929
11105,RF Solutions,EU39QKFV96686500836193,"RECEIPT REF 0: 8116113287, REF 1: 181194057, REF 2: 8767172, REF 3: 04939264699, REF 4: 59450020476, REF 5: 553394440 ",638320.0599999999,EUR,20041007
